#;Result;Status;Operator;Program Graph Node;Minimal?;Primitive Arc?;Source Primitive Arc?;Target Primitive Arc?;Equivalent?;Distance Begin;Distance Begin (min);Distance Begin (max);Distance Begin (avg);Distance End;Distance End (min);Distance End (max);Distance End (avg);Source Node;Target Node;Sources Nodes are primitive?;Targets Nodes are primitive?;Complexity
131;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 9, 6, 9, 6];2;9;6.4;[];[2, 3];[];[1, 0];73
132;Dead;Active;u-CRCR;1;1;1;1;0;0;[0];0;0;0.0;[2, 9, 6, 9, 6];2;9;6.4;[];[2, 3];[];[1, 0];73
133;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 9, 6, 9, 6];2;9;6.4;[];[2, 3];[];[1, 0];73
134;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 9, 6, 9, 6];2;9;6.4;[];[2, 3];[];[1, 0];73
135;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 9, 6, 9, 6];2;9;6.4;[];[2, 3];[];[1, 0];73
136;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 9, 6, 9, 6];2;9;6.4;[];[2, 3];[];[1, 0];73
137;Dead;Active;u-CRCR;1;1;1;1;0;0;[0];0;0;0.0;[2, 9, 6, 9, 6];2;9;6.4;[];[2, 3];[];[1, 0];73
138;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 9, 6, 9, 6];2;9;6.4;[];[2, 3];[];[1, 0];73
139;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 9, 6, 9, 6];2;9;6.4;[];[2, 3];[];[1, 0];73
140;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 9, 6, 9, 6];2;9;6.4;[];[2, 3];[];[1, 0];73
141;Dead;Active;u-CRCR;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[11];[1];[0];82
142;Dead;Active;u-CRCR;2;1;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[11];[1];[0];82
143;Dead;Active;u-CRCR;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[11];[1];[0];82
144;Dead;Active;u-CRCR;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[11];[1];[0];82
145;Dead;Active;u-CRCR;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[11];[1];[0];82
146;Dead;Active;u-CRCR;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[11];[1];[0];82
